date,index_events_count,wikipedia_count,common_count,only_index_events_count,only_wikipedia_count,only_index_events,only_wikipedia
2025-11-05,102,101,101,1,0,SOLS,
2025-11-06,101,101,101,0,0,,
2025-11-07,101,101,101,0,0,,
2025-11-10,101,101,101,0,0,,
2025-11-11,101,101,101,0,0,,
2025-11-12,101,101,101,0,0,,
2025-11-13,101,101,101,0,0,,
2025-11-14,101,101,101,0,0,,
2025-11-17,101,101,101,0,0,,
2025-11-18,101,101,101,0,0,,
2025-11-19,101,101,101,0,0,,
2025-11-20,101,101,101,0,0,,
2025-11-21,101,101,101,0,0,,
2025-11-24,101,101,101,0,0,,
2025-11-25,101,101,101,0,0,,
2025-11-26,101,101,101,0,0,,
2025-11-28,101,101,101,0,0,,
2025-12-01,101,101,101,0,0,,
2025-12-02,101,101,101,0,0,,
2025-12-03,101,101,101,0,0,,
2025-12-04,101,101,101,0,0,,
2025-12-05,101,101,101,0,0,,
2025-12-08,101,101,101,0,0,,
2025-12-09,101,101,101,0,0,,
2025-12-10,101,101,101,0,0,,
2025-12-11,101,101,101,0,0,,
2025-12-12,101,101,101,0,0,,
2025-12-15,101,101,101,0,0,,
2025-12-16,101,101,101,0,0,,
2025-12-17,101,101,101,0,0,,
2025-12-18,101,101,101,0,0,,
2025-12-19,101,101,101,0,0,,
2025-12-22,101,101,95,6,6,"ALNY,FER,INSM,MPWR,STX,WDC","BIIB,CDW,GFS,LULU,ON,TTD"
2025-12-23,101,101,95,6,6,"ALNY,FER,INSM,MPWR,STX,WDC","BIIB,CDW,GFS,LULU,ON,TTD"
2025-12-24,101,101,95,6,6,"ALNY,FER,INSM,MPWR,STX,WDC","BIIB,CDW,GFS,LULU,ON,TTD"
2025-12-26,101,101,95,6,6,"ALNY,FER,INSM,MPWR,STX,WDC","BIIB,CDW,GFS,LULU,ON,TTD"
2025-12-29,101,101,95,6,6,"ALNY,FER,INSM,MPWR,STX,WDC","BIIB,CDW,GFS,LULU,ON,TTD"
2025-12-30,101,101,95,6,6,"ALNY,FER,INSM,MPWR,STX,WDC","BIIB,CDW,GFS,LULU,ON,TTD"
2025-12-31,101,101,95,6,6,"ALNY,FER,INSM,MPWR,STX,WDC","BIIB,CDW,GFS,LULU,ON,TTD"
2026-01-02,101,101,101,0,0,,
2026-01-05,102,101,101,1,0,VSNT,
2026-01-06,102,101,101,1,0,VSNT,
2026-01-07,102,101,101,1,0,VSNT,
2026-01-08,102,101,101,1,0,VSNT,
2026-01-09,101,101,101,0,0,,
2026-01-12,101,101,101,0,0,,
2026-01-13,101,101,101,0,0,,
2026-01-14,101,101,101,0,0,,
2026-01-15,101,101,101,0,0,,
2026-01-16,101,101,101,0,0,,
2026-01-20,101,101,100,1,1,WMT,AZN
2026-01-21,101,101,100,1,1,WMT,AZN
2026-01-22,101,101,100,1,1,WMT,AZN
2026-01-23,101,101,100,1,1,WMT,AZN
2026-01-26,101,101,100,1,1,WMT,AZN
2026-01-27,101,101,100,1,1,WMT,AZN
2026-01-28,101,101,100,1,1,WMT,AZN
2026-01-29,101,101,100,1,1,WMT,AZN
2026-01-30,101,101,100,1,1,WMT,AZN
2026-02-02,101,101,100,1,1,WMT,AZN
2026-02-03,101,101,100,1,1,WMT,AZN
2026-02-04,101,101,100,1,1,WMT,AZN
2026-02-05,101,101,100,1,1,WMT,AZN
2026-02-06,101,101,100,1,1,WMT,AZN
2026-02-09,101,101,100,1,1,WMT,AZN
2026-02-10,101,101,100,1,1,WMT,AZN
2026-02-11,101,101,100,1,1,WMT,AZN
2026-02-12,101,101,100,1,1,WMT,AZN
2026-02-13,101,101,100,1,1,WMT,AZN
2026-02-17,101,101,100,1,1,WMT,AZN
2026-02-18,101,101,100,1,1,WMT,AZN
2026-02-19,101,101,100,1,1,WMT,AZN
2026-02-20,101,101,100,1,1,WMT,AZN
2026-02-23,101,101,100,1,1,WMT,AZN
2026-02-24,101,101,100,1,1,WMT,AZN
2026-02-25,101,101,100,1,1,WMT,AZN
2026-02-26,101,101,100,1,1,WMT,AZN
2026-02-27,101,101,100,1,1,WMT,AZN
2026-03-02,101,101,100,1,1,WMT,AZN
2026-03-03,101,101,100,1,1,WMT,AZN
2026-03-04,101,101,100,1,1,WMT,AZN
2026-03-05,101,101,100,1,1,WMT,AZN
2026-03-06,101,101,100,1,1,WMT,AZN
2026-03-09,101,101,100,1,1,WMT,AZN
2026-03-10,101,101,100,1,1,WMT,AZN
2026-03-11,101,101,100,1,1,WMT,AZN
2026-03-12,101,101,100,1,1,WMT,AZN
2026-03-13,101,101,100,1,1,WMT,AZN
2026-03-16,101,101,100,1,1,WMT,AZN
2026-03-17,101,101,100,1,1,WMT,AZN
2026-03-18,101,101,100,1,1,WMT,AZN
2026-03-19,101,101,100,1,1,WMT,AZN
2026-03-20,101,101,100,1,1,WMT,AZN
2026-03-23,101,101,100,1,1,WMT,AZN
2026-03-24,101,101,100,1,1,WMT,AZN
2026-03-25,101,101,100,1,1,WMT,AZN
2026-03-26,101,101,100,1,1,WMT,AZN
2026-03-27,101,101,100,1,1,WMT,AZN
2026-03-30,101,101,100,1,1,WMT,AZN
2026-03-31,101,101,100,1,1,WMT,AZN
2026-04-01,101,101,101,0,0,,
2026-04-02,101,101,101,0,0,,
2026-04-06,101,101,101,0,0,,
2026-04-07,101,101,101,0,0,,
2026-04-08,101,101,101,0,0,,
2026-04-09,101,101,101,0,0,,
2026-04-10,101,101,101,0,0,,
2026-04-13,101,101,101,0,0,,
2026-04-14,101,101,101,0,0,,
2026-04-15,101,101,101,0,0,,
2026-04-16,101,101,101,0,0,,
2026-04-17,101,101,101,0,0,,
2026-04-20,101,101,100,1,1,SNDK,TEAM
2026-04-21,101,101,100,1,1,SNDK,TEAM
2026-04-22,101,101,100,1,1,SNDK,TEAM
2026-04-23,101,101,100,1,1,SNDK,TEAM
2026-04-24,101,101,100,1,1,SNDK,TEAM
2026-04-27,101,101,100,1,1,SNDK,TEAM
2026-04-28,101,101,100,1,1,SNDK,TEAM
2026-04-29,101,101,100,1,1,SNDK,TEAM
2026-04-30,101,101,100,1,1,SNDK,TEAM
2026-05-01,101,101,100,1,1,SNDK,TEAM
2026-05-04,101,101,100,1,1,SNDK,TEAM
2026-05-05,101,101,100,1,1,SNDK,TEAM
2026-05-06,101,101,100,1,1,SNDK,TEAM
2026-05-07,101,101,100,1,1,SNDK,TEAM
2026-05-08,101,101,100,1,1,SNDK,TEAM
2026-05-11,101,101,100,1,1,SNDK,TEAM
2026-05-12,101,101,100,1,1,SNDK,TEAM
2026-05-13,101,101,100,1,1,SNDK,TEAM
2026-05-14,101,101,100,1,1,SNDK,TEAM
2026-05-15,101,101,100,1,1,SNDK,TEAM
2026-05-18,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-05-19,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-05-20,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-05-21,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-05-22,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-05-26,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-05-27,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-05-28,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-05-29,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-06-01,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-06-02,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-06-03,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-06-04,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-06-05,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-06-08,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-06-09,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-06-10,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-06-11,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-06-12,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-06-15,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-06-16,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-06-17,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-06-18,101,101,99,2,2,"LITE,SNDK","CSGP,TEAM"
2026-06-22,101,101,94,7,7,"ALAB,CRWV,LITE,NBIS,RKLB,SNDK,TER","CHTR,CSGP,CTSH,INSM,TEAM,VRSK,ZS"
2026-06-23,101,101,94,7,7,"ALAB,CRWV,LITE,NBIS,RKLB,SNDK,TER","CHTR,CSGP,CTSH,INSM,TEAM,VRSK,ZS"
2026-06-24,101,101,94,7,7,"ALAB,CRWV,LITE,NBIS,RKLB,SNDK,TER","CHTR,CSGP,CTSH,INSM,TEAM,VRSK,ZS"
2026-06-25,101,101,94,7,7,"ALAB,CRWV,LITE,NBIS,RKLB,SNDK,TER","CHTR,CSGP,CTSH,INSM,TEAM,VRSK,ZS"
2026-06-26,101,101,94,7,7,"ALAB,CRWV,LITE,NBIS,RKLB,SNDK,TER","CHTR,CSGP,CTSH,INSM,TEAM,VRSK,ZS"
2026-06-29,101,101,94,7,7,"ALAB,CRWV,LITE,NBIS,RKLB,SNDK,TER","CHTR,CSGP,CTSH,INSM,TEAM,VRSK,ZS"
2026-06-30,101,101,94,7,7,"ALAB,CRWV,LITE,NBIS,RKLB,SNDK,TER","CHTR,CSGP,CTSH,INSM,TEAM,VRSK,ZS"
2026-07-01,101,101,101,0,0,,
2026-07-02,101,101,101,0,0,,
2026-07-06,101,101,101,0,0,,
2026-07-07,101,101,101,0,0,,
2026-07-08,101,101,101,0,0,,
2026-07-09,101,101,101,0,0,,
2026-07-10,101,101,101,0,0,,
2026-07-13,101,101,101,0,0,,
2026-07-14,101,101,101,0,0,,
2026-07-15,101,101,101,0,0,,
