trade_no,symbol,entry_time,exit_time,entry_price,exit_price,quantity,entry_value,exit_value,pnl_value,pnl_pct,exit_reason,entry_delay_bars,exit_delay_bars,entry_price_penalty,exit_price_penalty,pnl_pct_display
118,NVDA,2023-11-09,2023-11-22,47.72806754875183,49.82707518959046,19809,946390.7353632982,986037.5078981669,39646.77253486868,0.0418926042419987,Leader rotation,0,0,0.005,0.0,+4.19%
119,ZS,2023-11-22,2023-12-01,194.09166377258302,197.79105438995362,5075,986000.2088395045,1002785.8114279856,16785.602588481037,0.01702393411076164,Leader rotation,0,0,0.005,0.0,+1.70%
120,PDD,2023-12-01,2024-02-05,144.10826736450196,121.73910305023195,6779,977886.8544084226,824444.1101979449,-153442.7442104777,-0.15691257482268095,Supertrend down,0,0,0.005,0.0,-15.69%
121,CRWD,2024-02-05,2024-02-28,76.669375,79.67513883972168,11067,849348.473098125,880882.9967776607,31534.52367953572,0.0371278982400578,Supertrend down,0,0,0.005,0.0,+3.71%
122,NVDA,2024-02-28,2024-03-14,78.04691276168823,89.5322149772644,11259,879608.9209746316,1007035.1652205909,127426.24424595933,0.14486693029985132,Leader rotation,0,0,0.005,0.0,+14.49%
123,CRWD,2024-03-14,2024-04-26,83.707875,75.04745658493043,12034,1008347.90831775,902217.9714505097,-106129.93686724023,-0.10525130859278442,Supertrend down,0,0,0.005,0.0,-10.53%
124,NVDA,2024-05-07,2024-07-01,91.59903857040406,123.40826622009278,9777,896459.3639029433,1205356.0562150134,308896.69231207005,0.34457411540353244,Supertrend down,0,0,0.005,0.0,+34.46%
125,CRWD,2024-07-01,2024-07-02,96.84975969314576,95.51971350479127,12492,1211057.0452848633,1192039.0288407507,-19018.01644411264,-0.015703650392157376,Leader rotation,0,0,0.005,0.0,-1.57%
126,ARM,2024-07-02,2024-08-01,157.71268113708496,128.64565171051026,7551,1192079.3437213944,970431.912749997,-221647.43097139744,-0.18593345496572877,Supertrend down,0,0,0.005,0.0,-18.59%
127,AVGO,2024-08-16,2024-08-20,165.374586227417,166.96647805023196,5832,965429.0514651742,972774.7514889638,7345.700023789657,0.007608741432258981,Leader rotation,0,0,0.005,0.0,+0.76%
128,NVDA,2024-08-20,2024-09-10,129.10619386291503,107.75609255981446,7540,974434.1624281056,811668.4569631001,-162765.70546500548,-0.16703612387667544,Supertrend down,0,0,0.005,0.0,-16.70%
129,CEG,2024-09-20,2024-10-28,236.453383682251,266.7565696411133,3443,814923.1090180081,917524.4264050786,102601.3173870705,0.12590306527287742,Leader rotation,0,0,0.005,0.0,+12.59%
130,TSLA,2024-10-28,2025-01-08,271.485,392.7535372009278,3372,916362.8674199999,1323040.562514087,406677.69509408704,0.44379547617318815,Supertrend down,0,0,0.005,0.0,+44.38%
131,MRVL,2025-01-23,2025-01-24,124.0384806137085,126.6166603050232,10561,1311280.3641551367,1335861.3509318687,24580.98677673191,0.01874579033490642,Leader rotation,0,0,0.005,0.0,+1.87%
132,PLTR,2025-01-24,2025-02-05,79.48477806854248,101.72910877990724,16953,1348852.9480385964,1722888.9675646215,374036.01952602505,0.27729933056818457,Leader rotation,0,0,0.005,0.0,+27.73%
133,APP,2025-02-05,2025-03-04,379.44553009033206,323.838,4536,1722886.0894142357,1467460.2388320002,-255425.8505822355,-0.14825463630568736,Supertrend down,0,0,0.005,0.0,-14.83%
134,PLTR,2025-04-28,2025-08-26,114.40578877258301,155.31230438995362,12814,1467461.7731092104,1988181.6965844128,520719.9234752024,0.3548439441607518,Supertrend down,0,0,0.005,0.0,+35.48%
135,IDXX,2025-08-26,2025-09-10,644.8774004516602,652.583518157959,3080,1988208.6157845042,2007947.2786905873,19738.662906083046,0.00992786307703164,Leader rotation,0,0,0.005,0.0,+0.99%
136,AVGO,2025-09-10,2025-09-15,353.4533489532471,359.6900601196289,5675,2007853.6030649866,2039199.850087715,31346.247022728436,0.015611818996603244,Leader rotation,0,0,0.005,0.0,+1.56%
137,WBD,2025-09-15,2025-10-01,18.87323546028137,19.520235686302186,107911,2038666.3414661773,2104341.7049914105,65675.36352523323,0.0322148662531998,Leader rotation,0,0,0.005,0.0,+3.22%
