trade_no,symbol,entry_time,exit_time,entry_price,exit_price,quantity,entry_value,exit_value,pnl_value,pnl_pct,exit_reason,entry_delay_bars,exit_delay_bars,entry_price_penalty,exit_price_penalty,pnl_pct_display
61,TTWO,2018-01-09,2018-01-30,117.82888164138794,117.44125000000001,751,88577.979602795,88110.18037125,-467.7992315450101,-0.005281213611359581,Leader rotation,1,1,0.0,0.0,-0.53%
62,ALGN,2018-01-30,2018-02-13,270.58523721313475,230.64461450958254,314,85048.72824940922,72349.9865470529,-12698.741702356318,-0.14931136495206243,Supertrend down,1,1,0.0,0.0,-14.93%
63,NVDA,2018-02-20,2018-03-14,6.121809470415115,6.233131798744202,12229,74938.47162172013,76148.743798076,1210.2721763558657,0.01615021163582253,Leader rotation,1,1,0.0,0.0,+1.62%
64,MU,2018-03-14,2018-04-03,59.34965969467163,50.77459923744202,1290,76637.62206713251,65433.733783283904,-11203.88828384861,-0.14619305742595068,Supertrend down,1,1,0.0,0.0,-14.62%
65,NFLX,2018-05-14,2018-07-25,32.741360973358155,35.73912146949768,1983,64991.04492897938,70799.80719613988,5808.762267160499,0.08937788696132176,Supertrend down,1,1,0.0,0.0,+8.94%
66,ALGN,2018-07-25,2018-08-31,374.87734744262696,388.2357776794434,189,70922.67048532315,73303.18541943339,2380.514934110237,0.033564936540324775,Leader rotation,1,1,0.0,0.0,+3.36%
67,AMZN,2018-08-31,2018-09-06,100.40017347335815,100.27533773803711,730,73365.418762187,73127.79555221832,-237.62320996867493,-0.0032388993885379413,Leader rotation,1,1,0.0,0.0,-0.32%
68,ILMN,2018-09-06,2018-10-12,339.7709663543701,307.77404502868654,215,73123.80852395575,66105.24826148644,-7018.560262469313,-0.09598187518050283,Supertrend down,1,1,0.0,0.0,-9.60%
69,ILMN,2018-12-06,2018-12-14,318.73906283569335,321.8234438171387,194,61897.213568314626,62371.31435242438,474.10078410975257,0.00765948508467984,Leader rotation,1,1,0.0,0.0,+0.77%
70,ESRX,2018-12-14,2026-07-17,99.91993774795532,92.28383683013917,668,66813.26493404979,61583.95739953042,-5229.307534519365,-0.07826750480882982,FinalClose,1,1,0.0,0.0,-7.83%
