trade_no,symbol,entry_time,exit_time,entry_price,exit_price,quantity,entry_value,exit_value,pnl_value,pnl_pct,exit_reason,entry_delay_bars,exit_delay_bars,entry_price_penalty,exit_price_penalty,pnl_pct_display
59,NVDA,2017-11-01,2017-12-06,5.262535490751267,4.616966174125672,13741,72384.81267859157,63378.2904664622,-9006.52221212937,-0.12442557877604521,Supertrend down,0,0,0.005,0.005,-12.44%
60,DLTR,2017-12-19,2018-01-12,110.12235662460328,111.48344848251344,574,63273.4429352248,63927.50792953375,654.064994308952,0.010337117184828104,Leader rotation,0,0,0.005,0.005,+1.03%
61,ALGN,2018-01-12,2018-02-12,255.49755613708498,231.967125,250,63938.263423305514,57933.78946875,-6004.473954555513,-0.09391049479718716,Supertrend down,0,0,0.005,0.005,-9.39%
62,NVDA,2018-02-16,2018-03-13,6.1687427301406865,6.252670166730881,9397,58025.64311056716,58697.585215213316,671.9421046461575,0.011580088881837591,Leader rotation,0,0,0.005,0.005,+1.16%
63,MU,2018-03-13,2018-04-02,62.51193315887451,51.256530910491946,938,58694.829496327315,48030.5473680474,-10664.282128279912,-0.18169031616229847,Supertrend down,0,0,0.005,0.005,-18.17%
64,NFLX,2018-05-11,2018-07-24,33.14630765342713,36.49218324279785,1447,48010.66988168356,52751.384963176155,4740.715081492592,0.09874294803999839,Supertrend down,0,0,0.005,0.005,+9.87%
65,ALGN,2018-07-24,2018-08-30,381.0442714080811,380.9730466461182,138,52636.6935637695,52521.706156727145,-114.98740704235388,-0.002184548444385981,Leader rotation,0,0,0.005,0.005,-0.22%
66,AMZN,2018-08-30,2018-09-05,100.42029270935059,101.3450220565796,523,52572.332900077345,52950.44308905554,378.11018897819304,0.007192189657948989,Leader rotation,0,0,0.005,0.005,+0.72%
67,ILMN,2018-09-05,2018-10-11,345.17601698303224,294.8286117095947,153,52864.74252900233,45063.66881397643,-7801.073715025901,-0.14756666431783194,Supertrend down,0,0,0.005,0.005,-14.76%
68,ILMN,2018-12-04,2018-12-24,342.28081646728515,267.0735698547363,132,45226.24884145532,35218.45750960437,-10007.791331850953,-0.22128280784316567,Supertrend down,0,0,0.005,0.005,-22.13%
69,REGN,2019-01-10,2019-01-25,401.59669386291506,408.59033106994633,87,34973.85127843968,35511.81144428224,537.96016584256,0.015381782279556777,Leader rotation,0,0,0.005,0.005,+1.54%
70,WDAY,2019-01-25,2019-03-05,174.0621056137085,179.3381868209839,205,35718.41438246105,36727.56397000339,1009.1495875423425,0.028252922336828856,Leader rotation,0,0,0.005,0.005,+2.83%
71,SBUX,2019-03-05,2019-03-26,71.581547454834,72.32004121398926,513,36758.05517817417,37063.080961633714,305.0257834595468,0.008298202447899472,Leader rotation,0,0,0.005,0.005,+0.83%
72,MELI,2019-03-26,2019-04-03,500.05526736450196,519.6759628601075,74,37041.09387475812,38417.56523039631,1376.4713556381903,0.0371606562239295,Leader rotation,0,0,0.005,0.005,+3.72%
73,AVGO,2019-04-03,2019-04-15,30.79042073917389,31.528632619857788,1243,38310.765471771934,39150.900256136745,840.1347843648109,0.02192947005937107,Leader rotation,0,0,0.005,0.005,+2.19%
74,MELI,2019-04-15,2019-09-04,505.79666377258303,582.777,77,38985.28945359938,44828.95517100001,5843.665717400632,0.14989412158542037,Supertrend down,0,0,0.005,0.005,+14.99%
75,QCOM,2019-09-06,2019-10-15,79.39427907943725,76.45715726852417,568,45141.046467637476,43384.237663193206,-1756.8088044442702,-0.03891821173671195,Supertrend down,0,0,0.005,0.005,-3.89%
76,ASML,2019-10-16,2019-10-25,261.6914398193359,261.0065371398926,161,42174.45413272399,41980.03042704319,-194.42370568080514,-0.004609987483630507,Leader rotation,0,0,0.005,0.005,-0.46%
77,LRCX,2019-10-25,2019-11-08,26.645750000000003,26.980784165382385,1619,43182.60871925,43638.20767419033,455.59895494033117,0.010550519490436283,Leader rotation,0,0,0.005,0.005,+1.06%
78,QCOM,2019-11-08,2019-12-04,90.47489337539673,80.47493817901612,481,43561.94213727939,38669.73681884265,-4892.20531843674,-0.11230457317581566,Supertrend down,0,0,0.005,0.005,-11.23%
79,AMD,2019-12-04,2019-12-17,39.59659107398987,42.27619333076477,977,38724.55534876738,41262.53704327302,2537.9816945056373,0.06553933729251771,Leader rotation,0,0,0.005,0.005,+6.55%
80,TSLA,2019-12-17,2020-02-12,25.40496375179291,51.57278269958496,1623,41273.488425329044,83618.92369510497,42345.435269775924,1.0259718013994918,Supertrend down,0,0,0.005,0.005,+102.60%
81,LRCX,2020-02-12,2020-02-20,32.98039923286438,33.012427196502685,2533,83622.89060810232,83536.85761065257,-86.03299744974356,-0.0010288211376587864,Leader rotation,0,0,0.005,0.005,-0.10%
82,NVDA,2020-02-20,2020-03-02,7.862255982398987,6.884426382780076,10616,83549.17521865679,73011.9854091137,-10537.189809543095,-0.12611961496886337,Supertrend down,0,0,0.005,0.005,-12.61%
83,REGN,2020-04-15,2020-04-20,528.1891377258302,563.5931168518067,138,72962.99110717072,77698.07427542379,4735.08316825307,0.06489705392283063,Leader rotation,0,0,0.005,0.005,+6.49%
84,TSLA,2020-04-20,2020-07-02,49.11532491874695,80.98412321090699,1558,76598.19789963115,126047.09069863049,49448.89279899934,0.6455620909488453,Leader rotation,0,0,0.005,0.005,+64.56%
85,ZM,2020-07-02,2020-07-09,262.4355,267.5304547119141,451,118476.76891049999,120535.57883999818,2058.809929498195,0.017377330158737436,Leader rotation,0,0,0.005,0.005,+1.74%
86,TSLA,2020-07-09,2020-07-29,93.64489721298219,99.51629898834229,1378,129171.71102784893,136996.3265459297,7824.615518080784,0.06057530287257573,Leader rotation,0,0,0.005,0.005,+6.06%
87,ZM,2020-07-29,2020-08-18,256.9555280685425,270.2255412139893,532,136837.04127339704,143616.22793791644,6779.186664519395,0.04954204359749892,Supertrend down,0,0,0.005,0.005,+4.95%
88,TSLA,2020-08-18,2020-08-26,127.29563105773927,136.57799494171144,1129,143860.48423165182,154042.35973290302,10181.875501251197,0.07077604079835997,Leader rotation,0,0,0.005,0.005,+7.08%
89,ZM,2020-08-26,2020-09-15,294.61150000000004,407.745,522,153940.990203,212630.04711,58689.05690700002,0.38124385733525235,Supertrend down,0,0,0.005,0.005,+38.12%
90,ZM,2020-10-13,2020-10-26,496.71700000000004,517.6263240966797,427,212310.257159,220805.41394889294,8495.156789892935,0.04001293627340341,Leader rotation,0,0,0.005,0.005,+4.00%
91,ALGN,2020-10-26,2020-11-09,465.27502604675294,498.2445,464,216103.49969777904,230954.262552,14850.762854220957,0.06872060320628659,Leader rotation,0,0,0.005,0.005,+6.87%
92,PDD,2020-11-09,2020-11-19,113.1991918411255,133.70058242797853,1974,223678.6598990761,263661.0247631168,39982.36486404069,0.1787491255628979,Leader rotation,0,0,0.005,0.005,+17.87%
93,TSLA,2020-11-19,2021-02-16,164.90200000000002,271.16698988342284,1672,275991.860144,452937.8158779979,176945.95573399792,0.6411274435473409,Leader rotation,0,0,0.005,0.005,+64.11%
94,MRNA,2021-02-16,2021-03-03,183.41325868225098,145.28650135803224,2467,452932.98967828223,358063.3770514153,-94869.61262686696,-0.20945617737902633,Supertrend down,0,0,0.005,0.005,-20.95%
