trade_no,trade_id,symbol,entry_time,exit_time,entry_price,exit_price,quantity,corporate_action_cash,entry_cost,exit_proceeds,pnl_cash,pnl_pct,exit_reason,pnl_pct_display
36,36,QCOM,2019-11-08,2019-11-27,90.11497000000001,85.03226000000001,315.0,0.0,28471.374196650002,26704.8064143,-1766.567782350001,-0.062047155509545426,Supertrend down,-6.20%
37,37,AMD,2019-11-27,2019-12-17,39.51919,42.446235,673.0,0.0,26676.20411461,28480.617206535,1804.413091925002,0.06764129874597713,Leader rotation,+6.76%
38,38,TSLA,2019-12-17,2020-02-06,379.558485,698.86962075,74.0,0.0,28171.589873669996,51561.2028796935,23389.6130060235,0.8302553427374764,Supertrend down,+83.03%
39,39,LRCX,2020-02-06,2020-02-20,326.48900000000003,331.452075,158.0,0.0,51740.017786,52212.31956645,472.301780450005,0.009128365251119153,Leader rotation,+0.91%
40,40,SGEN,2020-02-20,2020-02-28,119.669235,104.36322,436.0,0.0,52332.31381938,45365.856828239994,-6966.456991140003,-0.13311960589367533,Supertrend down,-13.31%
41,41,REGN,2020-04-15,2020-04-20,526.08795,565.8599350000001,86.0,0.0,45379.2943911,48517.96254677,3138.668155670006,0.0691652040382007,Leader rotation,+6.92%
42,42,TSLA,2020-04-20,2020-06-02,733.7995507500001,893.35844925,65.0,0.0,47840.061711146256,57894.094303646256,10054.0325925,0.2101592730629256,Leader rotation,+21.02%
43,43,ZM,2020-06-02,2020-07-06,210.65551000000002,264.48268,277.0,0.0,58526.63099881,73041.91725292002,14515.286254110018,0.24801164882368076,Leader rotation,+24.80%
44,44,TSLA,2020-07-06,2020-07-23,1278.60553575,1676.431575,57.0,0.0,73099.15708436324,95269.92997567501,22170.772891311775,0.3032972441217707,Leader rotation,+30.33%
45,45,MRNA,2020-07-23,2020-08-14,82.70387000000001,67.95791000000001,1148.0,0.0,95228.87488828,77781.63363796003,-17447.241250319974,-0.18321377072645895,Supertrend down,-18.32%
46,46,TSLA,2020-08-14,2020-08-19,1667.48698425,1862.20200075,46.0,0.0,76934.51447932649,85404.3081583965,8469.793679070004,0.11009094859948676,Leader rotation,+11.01%
47,47,ZM,2020-08-19,2020-08-24,275.09202000000005,292.5605,312.0,0.0,86086.19637072,91005.039372,4918.8430012799945,0.05713857980317294,Leader rotation,+5.71%
48,48,TSLA,2020-08-24,2020-08-27,2129.4694200000004,2177.18931,42.0,0.0,89706.02878692,91167.62516694001,1461.5963800200116,0.016293178951124476,Leader rotation,+1.63%
49,49,ZM,2020-08-27,2020-09-09,296.133535,369.195375,312.0,0.0,92670.84390876,114843.390129,22172.54622024001,0.23926129605628943,Supertrend down,+23.93%
50,50,ZM,2020-10-13,2020-10-26,494.74100000000004,519.7092650000001,231.0,0.0,114628.026513,119692.68169435502,5064.655181355018,0.04418339332380139,Leader rotation,+4.42%
51,51,ALGN,2020-10-26,2020-11-09,463.424095,500.24850000000004,258.0,0.0,119922.10675953,128676.92066100001,8754.813901470014,0.07300417027383732,Leader rotation,+7.30%
52,52,PDD,2020-11-09,2020-11-19,112.74887000000001,134.24133550000002,1137.0,0.0,128580.05158557,152174.5012681095,23594.449682539504,0.1835000794570174,Leader rotation,+18.35%
53,53,TSLA,2020-11-19,2021-02-16,492.73800000000006,816.77309985,308.0,0.0,152218.59391199998,250811.4164095386,98592.82249753861,0.647705513260336,Leader rotation,+64.77%
54,54,MRNA,2021-02-16,2021-02-25,182.683615,150.55383,1369.0,0.0,250844.150541805,205489.86869019002,-45354.28185161497,-0.18080661539706244,Supertrend down,-18.08%
55,55,AMAT,2021-04-06,2021-05-11,144.09582,119.82000000000001,1422.0,0.0,205518.96880811997,169872.88788,-35646.080928119976,-0.17344423794477315,Supertrend down,-17.34%
56,56,MRNA,2021-06-11,2021-07-08,212.21785000000003,215.33651,779.0,0.0,165813.65826545,167243.89986613,1430.2416006799904,0.008625595838373634,Leader rotation,+0.86%
57,57,AMAT,2021-07-08,2021-07-15,131.83746,134.77752999999998,1295.0,0.0,171241.69923209996,174013.29064594998,2771.591413850023,0.016185259935393548,Leader rotation,+1.62%
58,58,ALXN,2021-07-15,2021-07-16,184.75672,179.82985,939.0,0.0,174007.01976024,168353.64846255,-5653.371297689999,-0.032489328910291326,Supertrend down,-3.25%
59,59,MRNA,2021-07-16,2021-08-31,277.33538000000004,375.34613500000006,605.0,0.0,168291.2686147,226403.15843997503,58111.88982527502,0.3453054356510985,Supertrend down,+34.53%
60,60,NVDA,2021-08-31,2021-09-29,227.290425,209.08090750000002,993.0,0.0,226376.49020107498,206994.48912405752,-19382.001077017456,-0.08561843617153764,Supertrend down,-8.56%
61,61,TEAM,2021-10-19,2021-11-05,415.6225,446.70893,496.0,0.0,206767.20627999998,220902.92639216,14135.720112160023,0.0683653871737171,Leader rotation,+6.84%
62,62,NVDA,2021-11-05,2021-12-14,302.322805,276.574515,729.0,29.16,221054.504819535,201017.952970695,-20007.391848839994,-0.09050886280364956,Supertrend down,-9.05%
63,63,PANW,2022-03-23,2022-03-30,589.5724341,612.7289259,340.0,0.0,201055.99147678196,207702.851301582,6646.859824800049,0.033059745078861,Leader rotation,+3.31%
64,64,TSLA,2022-03-30,2022-04-05,1092.80665485,1134.59564985,189.0,0.0,207160.07913994993,213795.26208818503,6635.182948235102,0.0320292547472556,Leader rotation,+3.20%
65,65,DLTR,2022-04-05,2022-05-02,156.404255,162.7555,1367.0,0.0,214446.030434755,221819.30819450002,7373.277759745019,0.03438290624823814,Supertrend down,+3.44%
66,66,VRTX,2022-07-21,2022-08-23,286.21868500000005,291.751715,773.0,0.0,221910.784635515,224847.503467915,2936.718832399987,0.013233781482155038,Leader rotation,+1.32%
67,67,TMUS,2022-08-23,2022-08-26,144.79687,146.86936500000002,1548.0,0.0,224817.99142428002,226671.71568894005,1853.7242646600353,0.008245444472287256,Leader rotation,+0.82%
68,68,CEG,2022-08-26,2022-10-17,82.86411,83.09517000000001,2727.0,0.0,226648.33925390997,225920.72700423002,-727.6122496799508,-0.003210313616570648,Supertrend down,-0.32%
69,69,PDD,2022-11-14,2023-01-17,67.69138500000001,94.3632425,3328.0,0.0,225952.76006784002,313098.74842688,87145.98835903997,0.38568233613466485,Leader rotation,+38.57%
70,70,NFLX,2023-01-17,2023-02-24,331.57662,318.82105,941.0,0.0,312949.64021825994,299110.57622585003,-13839.063992409909,-0.04422137690510897,Supertrend down,-4.42%
71,71,MELI,2023-02-24,2023-03-22,1164.994875,1222.3637,256.0,0.0,299133.404064,311986.3318784,12852.927814399998,0.04296721008012239,Leader rotation,+4.30%
