trade_no,trade_id,symbol,entry_time,exit_time,entry_price,exit_price,quantity,corporate_action_cash,entry_cost,exit_proceeds,pnl_cash,pnl_pct,exit_reason,pnl_pct_display
90,90,TSLA,2024-11-12,2024-11-26,344.62507000000005,339.1245,249.0,0.0,85897.45407243,84357.55849950001,-1539.8955729299923,-0.01792713869763274,Leader rotation,-1.79%
91,91,APP,2024-11-27,2024-12-12,326.9433525,334.3509,258.0,0.0,84435.736329945,86176.2696678,1740.533337855013,0.020613704735795935,Supertrend down,+2.06%
92,92,TSLA,2024-12-13,2025-01-03,422.31,379.38186,204.0,0.0,86237.39124,77316.50554056001,-8920.885699439983,-0.10344568140533172,Supertrend down,-10.34%
93,93,MRVL,2025-01-24,2025-01-29,127.37674000000001,104.03464500000001,607.0,0.0,77394.99886118,63085.88048548501,-14309.118375694998,-0.18488427658433892,Supertrend down,-18.49%
94,94,PLTR,2025-01-30,2025-02-06,80.46011,100.53400500000001,783.0,0.0,63063.26639613,78639.40778908502,15576.141392955018,0.24699230285843354,Leader rotation,+24.70%
95,95,APP,2025-02-07,2025-02-27,388.00234,344.53458,202.0,0.0,78454.84915267999,69526.38917483999,-8928.45997784,-0.11380380020187708,Supertrend down,-11.38%
96,96,PLTR,2025-04-29,2025-08-21,114.60689,156.305565,608.0,0.0,69750.67010912,94938.74973648,25188.07962736,0.36111595183178924,Supertrend down,+36.11%
97,97,IDXX,2025-08-22,2025-09-11,639.2566800000001,633.63573,148.0,0.0,94704.59862864,93684.30995196001,-1020.2886766799929,-0.010773380505848418,Leader rotation,-1.08%
98,98,AVGO,2025-09-12,2025-10-30,364.90600500000005,384.27479999999997,257.0,151.63,93874.624128285,98659.86497639999,4936.870848114995,0.05259004650040966,Leader rotation,+5.26%
99,99,MU,2025-10-31,2025-11-24,229.00262500000002,212.236245,431.0,0.0,98798.831506375,91382.347773405,-7416.483732970009,-0.0750665126286586,Supertrend down,-7.51%
100,100,WDC,2026-01-29,2026-05-12,286.5675,495.11182500000007,318.0,39.75,91219.59346499998,157288.11478965002,66108.27132465004,0.7247156977301712,Leader rotation,+72.47%
101,101,MU,2026-05-13,2026-05-28,817.63238,924.7159350000001,192.0,0.0,157142.40237695997,177367.91406048,20225.511683520017,0.12870817409932545,Leader rotation,+12.87%
102,102,LITE,2026-05-29,2026-07-07,865.41374,695.57319,205.0,0.0,177587.22651669997,142449.91144604998,-35137.31507064999,-0.19785947311557195,Supertrend down,-19.79%
