param_entry,param_market_filter,param_asset_filter,param_rs_method,param_rs_period,param_sell_confirm_bars,param_hurdle,param_max_positions,param_st_period,param_st_multiplier,start,end,total_return,qqq_return,alpha,mdd,cagr,calmar,sharpe,sortino,win_rate,payoff_ratio,trade_count,score,source
single,1d,ichimoku_cloud+ema_trend,dual_momentum,125,5,1.25,3,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,32.75442389345315,12.890987931534816,19.863435961918334,-0.4506118828622371,0.25054438580242744,0.5560092739032914,0.8739818970976612,1.304633888797256,0.6012084592145015,1.4231358169650437,331,32.42015384407629,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,1,1.25,3,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,24.388722436191618,12.890987931534816,11.497734504656801,-0.3828331580330617,0.2281198464365406,0.5958727493945026,0.866514966471151,1.2891834938867515,0.6152263374485597,1.1994586342276403,486,24.108451358759304,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,50,3,1.25,3,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,11.910278134597542,12.890987931534816,-0.9807097969372744,-0.4419533586194585,0.1764699433247816,0.39929540048304074,0.7142222991970715,1.0287489456906145,0.6377952755905512,0.9111729000727674,508,11.578142116677888,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,75,2,1.25,3,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,59.3397353798478,12.890987931534816,46.448747448312986,-0.3988295010738321,0.29755775895333736,0.7460776049719875,1.039091586470975,1.569268068279694,0.6545454545454545,1.1024986698249573,495,59.05184452658286,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,100,7,1.5,3,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,10.263413332299816,12.890987931534816,-2.6275745992350004,-0.4146767686741376,0.16631410767048616,0.40106926703960005,0.6699875309654496,0.9635320171489791,0.622478386167147,1.0710443193761536,347,9.95177154328947,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,1.5,4,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,19.94164149812183,12.890987931534816,7.0506535665870125,-0.37052651334624187,0.21318629191461347,0.5753604242495857,0.8973998055705786,1.3098890284078464,0.6350626118067979,1.2015607624006517,559,19.672142281611954,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,7,1.5,4,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,24.30063427041383,12.890987931534816,11.409646338879014,-0.3961998343475961,0.22784868873924613,0.5750852700744663,0.8703515701120855,1.2668623104628332,0.6179245283018868,1.3197500042366848,424,24.009784950039116,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,75,2,1.5,4,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,31.301539369204583,12.890987931534816,18.410551437669767,-0.3835861559025827,0.24705371170542234,0.6440631600066536,0.9651102174941232,1.4355813089011342,0.6453125,1.0734965595469368,640,31.02362375100734,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,75,7,1.5,4,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,23.41225336277499,12.890987931534816,10.521265431240174,-0.33703930369852875,0.22506348999139836,0.6677663035783824,0.858574523094151,1.2654850228701526,0.6549295774647887,1.0178091694807843,568,23.168379155508994,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,125,5,1.5,5,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,6.474707451401469,12.890987931534816,-6.416280480133348,-0.3874476309980911,0.1363232044997611,0.35184936903236025,0.6479645139565468,0.9225321016211522,0.593103448275862,1.1509897129561188,580,6.184188282021692,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,100,1,2.0,1,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,70.18436099531745,12.890987931534816,57.29337306378263,-0.5279927222577541,0.31125500256433725,0.5895062364370803,0.8330056076211662,1.353692652626181,0.5976331360946746,1.39912262452899,169,69.78695698573989,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,100,3,2.0,1,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,89.54036077904537,12.890987931534816,76.64937284751056,-0.5277175967388611,0.33144626148914313,0.628075060481938,0.862744613030831,1.4006701815908484,0.5925925925925926,1.4956451448230716,162,89.14406904004521,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,2.0,1,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,961.7258388355837,12.890987931534816,948.8348509040488,-0.5586962091162317,0.5472134813473688,0.9794472781781949,1.167865019134119,1.9535057773410316,0.6993006993006993,1.4389508946475045,143,961.3139178188648,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,75,2,2.0,1,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,5.615801012497188,12.890987931534816,-7.275186919037628,-0.6733341840725378,0.1275450171839343,0.18942305351631156,0.4948498702234349,0.7307237096115858,0.5952380952380952,1.0724760630402579,168,5.0919791613458605,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,100,6,2.0,2,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,29.341552438671823,12.890987931534816,16.450564507137006,-0.5467266032817681,0.24210409529762522,0.44282479368001654,0.8106162421959119,1.2186993968082371,0.6322869955156951,1.150386732412706,223,28.928489643312286,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,100,7,2.0,2,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,4.608752455599671,12.890987931534816,-8.282235475935146,-0.4876791387722629,0.11577740467366926,0.2374048743711696,0.5080628836185603,0.7439142471497566,0.6098654708520179,1.0193185928347717,223,4.233851031090417,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,2.0,2,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,97.69440571655979,12.890987931534816,84.80341778502498,-0.4216869606614342,0.3387607326798845,0.8033464732903376,1.0086567228200944,1.538644771711694,0.662962962962963,1.3504422592195524,270,97.38731584971524,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,50,5,2.0,2,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,36.7785835553601,12.890987931534816,23.887595623825284,-0.5048715013053056,0.2595250672568352,0.5140418236835582,0.8446719769664279,1.2416665756936622,0.6697819314641744,0.9915368966338328,321,36.40002651362485,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,75,2,2.0,2,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,85.2240715497974,12.890987931534816,72.33308361826258,-0.4501413298204118,0.32732073062549505,0.7271510277807257,0.998529772276047,1.5554969187994832,0.6446540880503144,1.2658310277670142,318,84.89391437910935,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,75,6,2.0,2,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,85.77438045228953,12.890987931534816,72.88339252075471,-0.4718186696907193,0.3278573388796653,0.694879961182075,0.9667040750025562,1.4999963905312685,0.6597222222222222,1.2045697569108045,288,85.42592663878703,optuna
